"ID","PURPOSE","AGE","GENDER","INCOME","GA","AV.TRAIN","AV.SM","AV.CAR","TT.TRAIN","TT.SM","TT.CAR","CO.TRAIN","CO.SM","CO.CAR","CHOICE","Pur2_D1","Pur3_D2","Pur4_D3","Pur5_D4","Age2_D5","Age3_D6","Age4_D7","Age5_D8","Gen1_D9","Inc2_D10","Inc3_D10","Inc4_D10","q1a","q1b","q1c","q1d","q2a","q2b","q2c","q2d","Pro_Car","Env_Con"
813,"3","2","1","2",0,1,1,1,1.19,0.72,0.88,0.67,0.88,0.71,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,4,5,1,1,3,1,4,2.27153182822538,-1.78613403253384
813,"3","2","1","2",0,1,1,1,1.3,0.72,1.43,0.74,0.84,0.44,"SM",0,1,0,0,1,0,0,0,1,1,0,0,5,4,5,1,1,3,1,4,2.27153182822538,-1.78613403253384
813,"3","2","1","2",0,1,1,1,1.3,0.75,0.88,0.67,0.76,0.55,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,4,5,1,1,3,1,4,2.27153182822538,-1.78613403253384
813,"3","2","1","2",0,1,1,1,1.3,0.72,0.88,0.89,0.92,0.44,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,4,5,1,1,3,1,4,2.27153182822538,-1.78613403253384
813,"3","2","1","2",0,1,1,1,1.53,0.75,0.88,0.89,0.94,0.71,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,4,5,1,1,3,1,4,2.27153182822538,-1.78613403253384
813,"3","2","1","2",0,1,1,1,1.3,0.75,1.1,0.74,0.94,0.55,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,4,5,1,1,3,1,4,2.27153182822538,-1.78613403253384
814,"3","2","1","2",0,1,1,1,2.28,1.27,1.5,0.9,1.05,0.76,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,2.28,1.19,1.95,0.9,1.27,1.23,"SM",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,2.28,1.13,1.95,0.81,1.18,0.95,"SM",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,1.76,1.13,1.2,0.81,1.18,1.23,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,1.93,1.13,1.95,0.9,1.09,0.76,"SM",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,1.93,1.19,1.2,0.81,0.97,0.95,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,1.93,1.13,1.2,1.08,1.18,0.76,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,2.28,1.19,1.2,1.08,1.27,1.23,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
814,"3","2","1","2",0,1,1,1,1.93,1.19,1.5,0.9,1.27,0.95,"CAR",0,1,0,0,1,0,0,0,1,1,0,0,5,5,5,1,2,1,1,4,2.55363624999864,-2.03746447836929
815,"3","3","0","1",0,1,1,1,1.49,0.94,1.43,0.91,0.97,0.5,"SM",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.34,0.91,1.43,0.91,0.94,0.65,"SM",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.79,0.98,1.43,0.91,1.09,0.4,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.34,0.94,0.88,0.76,0.97,0.4,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.79,0.94,1.1,0.68,0.78,0.65,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.49,0.91,1.1,0.68,0.9,0.4,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.34,0.98,0.88,0.91,1.09,0.5,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.34,0.98,1.1,0.68,0.81,0.5,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
815,"3","3","0","1",0,1,1,1,1.79,0.91,0.88,0.76,0.84,0.5,"CAR",0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,4,4,5,4,1,-0.988382634759184,0.693595436114514
816,"3","3","1","2",0,1,1,1,1.66,0.86,1,0.85,0.88,0.65,"CAR",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.24,0.89,1.3,0.64,0.74,0.52,"SM",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.66,0.93,0.8,0.64,0.76,0.52,"CAR",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.38,0.93,1.3,0.64,0.76,0.84,"SM",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.38,0.93,0.8,0.71,0.78,0.84,"SM",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.24,0.93,1.3,0.71,0.78,0.65,"SM",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.24,0.89,1,0.85,0.92,0.52,"CAR",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.24,0.86,1,0.71,0.81,0.84,"SM",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
816,"3","3","1","2",0,1,1,1,1.38,0.93,1,0.85,1.05,0.84,"CAR",0,1,0,0,0,1,0,0,1,1,0,0,5,4,4,2,2,1,3,5,1.8609683925609,-1.66773316823484
817,"3","3","1","2",0,1,1,1,2.7,1.13,1.9,1.19,1.27,1.4,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.05,1.19,2.47,0.89,1.05,1.12,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.7,1.27,1.52,0.89,1.09,1.12,"CAR",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.27,1.27,2.47,0.89,1.09,1.82,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.27,1.27,1.52,0.99,1.12,1.82,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.05,1.27,2.47,0.99,1.12,1.4,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.05,1.19,1.9,1.19,1.37,1.12,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.05,1.13,1.9,0.99,1.18,1.82,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
817,"3","3","1","2",0,1,1,1,2.27,1.27,1.9,1.19,1.55,1.82,"SM",0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,5,5,5,5,2,-1.09072527453487,1.03227381953175
818,"3","3","1","2",0,1,1,1,2.24,0.74,1.7,1.13,1.22,1.15,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.7,0.8,2.21,0.85,0.97,0.92,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,2.24,0.88,1.36,0.85,1.05,0.92,"CAR",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.88,0.88,2.21,0.85,1.05,1.49,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.88,0.88,1.36,0.94,1.05,1.49,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.7,0.88,2.21,0.94,1.05,1.15,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.7,0.8,1.7,1.13,1.27,0.92,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.7,0.74,1.7,0.94,1.12,1.49,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
818,"3","3","1","2",0,1,1,1,1.88,0.88,1.7,1.13,1.46,1.49,"SM",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3,4,5,4,3,-1.15901880693582,0.367887391741843
819,"3","3","1","3",0,1,1,1,1.06,0.34,0.9,0.72,0.78,0.7,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.85,0.37,1.17,0.54,0.65,0.56,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,1.06,0.41,0.72,0.54,0.68,0.56,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.92,0.41,1.17,0.54,0.68,0.91,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.92,0.41,0.72,0.6,0.71,0.91,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.85,0.41,1.17,0.6,0.71,0.7,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.85,0.37,0.9,0.72,0.84,0.56,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.85,0.34,0.9,0.6,0.74,0.91,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
819,"3","3","1","3",0,1,1,1,0.92,0.41,0.9,0.72,0.94,0.91,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,4,4,5,5,3,-0.971391870464573,0.634180057902234
820,"3","3","1","3",0,1,1,1,1.14,0.46,0.9,0.65,0.71,0.6,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,1.14,0.42,1.17,0.65,0.84,0.97,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,1.14,0.39,1.17,0.58,0.81,0.75,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,0.88,0.39,0.72,0.58,0.81,0.97,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,0.97,0.39,1.17,0.65,0.76,0.6,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,0.97,0.42,0.72,0.58,0.68,0.75,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,0.97,0.39,0.72,0.78,0.81,0.6,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,1.14,0.42,0.72,0.78,0.84,0.97,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
820,"3","3","1","3",0,1,1,1,0.97,0.42,0.9,0.65,0.84,0.75,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,4,1,3,1,2,5,1.96331103233659,-1.69878609495205
821,"3","3","1","3",0,1,1,1,1,0.45,1.56,0.78,0.88,0.6,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,0.9,0.42,1.56,0.78,0.84,0.78,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,1.2,0.49,1.56,0.78,0.99,0.48,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,0.9,0.45,0.96,0.65,0.88,0.48,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,1.2,0.45,1.2,0.58,0.68,0.78,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,1,0.42,1.2,0.58,0.81,0.48,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,0.9,0.49,0.96,0.78,0.99,0.6,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,0.9,0.49,1.2,0.58,0.71,0.6,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
821,"3","3","1","3",0,1,1,1,1.2,0.42,0.96,0.65,0.76,0.6,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,3,5,5,5,2,-0.5778191990947,1.03227381953175
822,"3","3","1","3",0,1,1,1,1.18,0.7,1,0.56,0.78,0.48,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1.18,0.66,1.3,0.56,0.92,0.78,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1.18,0.63,1.3,0.5,0.84,0.6,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,0.91,0.63,0.8,0.5,0.84,0.78,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1,0.63,1.3,0.56,0.84,0.48,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1,0.66,0.8,0.5,0.74,0.6,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1,0.63,0.8,0.67,0.88,0.48,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1.18,0.66,0.8,0.67,0.92,0.78,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
822,"3","3","1","3",0,1,1,1,1,0.66,1,0.56,0.92,0.6,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,5,5,4,1,3,1,2,5,2.25454106393077,-1.69878609495205
823,"3","3","1","3",0,1,1,1,2.92,0.92,2.6,1.09,1.22,1.32,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.92,0.8,3.38,1.09,1.55,2.14,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.92,0.71,3.38,0.98,1.4,1.65,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.24,0.71,2.08,0.98,1.4,2.14,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.47,0.71,3.38,1.09,1.33,1.32,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.47,0.8,2.08,0.98,1.12,1.65,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.47,0.71,2.08,1.31,1.4,1.32,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.92,0.8,2.08,1.31,1.5,2.14,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
823,"3","3","1","3",0,1,1,1,2.47,0.8,2.6,1.09,1.55,1.65,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,4,5,5,1,-1.27048705653244,0.959888102274906
824,"3","3","1","3",0,1,1,1,2.47,0.8,2.6,1.31,1.5,1.4,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.24,0.71,2.6,1.31,1.4,1.82,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.92,0.92,2.6,1.31,1.78,1.12,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.24,0.8,1.6,1.09,1.55,1.12,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.92,0.8,2,0.98,1.12,1.82,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.47,0.71,2,0.98,1.4,1.12,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.24,0.92,1.6,1.31,1.78,1.4,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.24,0.92,2,0.98,1.22,1.4,"TRAIN",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
824,"3","3","1","3",0,1,1,1,2.92,0.71,1.6,1.09,1.33,1.4,"SM",0,1,0,0,0,1,0,0,1,0,1,0,4,5,5,1,3,2,2,5,2.26240621840445,-1.45550100231273
825,"3","3","1","3",0,1,1,1,2.1,0.63,1.7,1.06,1.12,1.1,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.6,0.69,2.21,0.79,0.92,0.88,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,2.1,0.77,1.36,0.79,0.97,0.88,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.77,0.77,2.21,0.79,0.97,1.43,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.77,0.77,1.36,0.88,0.99,1.43,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.6,0.77,2.21,0.88,0.99,1.1,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.6,0.69,1.7,1.06,1.22,0.88,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.6,0.63,1.7,0.88,1.05,1.43,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
825,"3","3","1","3",0,1,1,1,1.77,0.77,1.7,1.06,1.4,1.43,"SM",0,1,0,0,0,1,0,0,1,0,1,0,2,2,1,3,5,4,5,3,-0.585684353568381,0.626134704706103
826,"3","3","1","3",0,1,1,1,1.93,1.17,2.47,1.08,1.18,1.25,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,1.75,1.12,2.47,1.08,1.12,1.62,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,2.3,1.23,2.47,1.08,1.33,1,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,1.75,1.17,1.52,0.9,1.12,1,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,2.3,1.17,1.9,0.81,0.92,1.62,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,1.93,1.12,1.9,0.81,1.05,1,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,1.75,1.23,1.52,1.08,1.33,1.25,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,1.75,1.23,1.9,0.81,0.94,1.25,"SM",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
826,"3","3","1","3",0,1,1,1,2.3,1.12,1.52,0.9,1.05,1.25,"CAR",0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,4,4,5,4,3,-0.689287448691318,0.367887391741843
827,"3","4","1","3",0,1,1,1,1.41,0.68,1.2,0.65,0.74,0.56,"CAR",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.41,0.64,1.56,0.65,0.88,0.91,"SM",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.41,0.61,1.56,0.58,0.81,0.7,"SM",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.08,0.61,0.96,0.58,0.81,0.91,"CAR",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.19,0.61,1.56,0.65,0.76,0.56,"SM",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.19,0.64,0.96,0.58,0.68,0.7,"CAR",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.19,0.61,0.96,0.78,0.84,0.56,"CAR",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.41,0.64,0.96,0.78,0.88,0.91,"SM",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
827,"3","4","1","3",0,1,1,1,1.19,0.64,1.2,0.65,0.88,0.7,"CAR",0,1,0,0,0,0,1,0,1,0,1,0,4,5,5,2,3,2,1,5,2.15093796880784,-1.72179366847313
